"ticker.kalshi","title.kalshi","yes_sub_title.kalshi","id.polym","question.polym"
"KXCANCONSEATS-25-154.5","between 150 to 159 Conservative seats won?","150 to 159",528704,"Will the Conservatives win between 120-139 seats in the next Canadian Election?"
"KXCANCONSEATS-25-154.5","between 150 to 159 Conservative seats won?","150 to 159",528705,"Will the Conservatives win between 140-149 seats in the next Canadian Election?"
"KXCANCONSEATS-25-154.5","between 150 to 159 Conservative seats won?","150 to 159",528706,"Will the Conservatives win between 150-159 seats in the next Canadian Election?"
"KXCANCONSEATS-25-154.5","between 150 to 159 Conservative seats won?","150 to 159",528707,"Will the Conservatives win between 160-169 seats in the next Canadian Election?"
"KXCANCONSEATS-25-154.5","between 150 to 159 Conservative seats won?","150 to 159",528708,"Will the Conservatives win between 170-179 seats in the next Canadian Election?"
"KXCANCONSEATS-25-154.5","between 150 to 159 Conservative seats won?","150 to 159",528709,"Will the Conservatives win between 180-189 seats in the next Canadian Election?"
"KXCANCONSEATS-25-154.5","between 150 to 159 Conservative seats won?","150 to 159",528710,"Will the Conservatives win between 190-210 seats in the next Canadian Election?"
"KXCANCONSEATS-25-154.5","between 150 to 159 Conservative seats won?","150 to 159",528711,"Will the Conservatives win more than 210 seats in the next Canadian Election?"
"KXRTLILOANDSTITCH-80","Lilo & Stitch Rotten Tomatoes score Above 80?","Above 80",545729,"Will ""Lilo & Stitch"" Rotten Tomatoes score be less than 80?"
"KXRTLILOANDSTITCH-80","Lilo & Stitch Rotten Tomatoes score Above 80?","Above 80",545730,"Will ""Lilo & Stitch"" Rotten Tomatoes score be between 80-84?"
"KXRTLILOANDSTITCH-80","Lilo & Stitch Rotten Tomatoes score Above 80?","Above 80",545731,"Will ""Lilo & Stitch"" Rotten Tomatoes score be between 85-89?"
"KXRTLILOANDSTITCH-80","Lilo & Stitch Rotten Tomatoes score Above 80?","Above 80",545732,"Will ""Lilo & Stitch"" Rotten Tomatoes score be between 90-94?"
"KXRTLILOANDSTITCH-80","Lilo & Stitch Rotten Tomatoes score Above 80?","Above 80",545733,"Will ""Lilo & Stitch"" Rotten Tomatoes score be between 95-97?"
"KXRTLILOANDSTITCH-80","Lilo & Stitch Rotten Tomatoes score Above 80?","Above 80",545734,"Will ""Lilo & Stitch"" Rotten Tomatoes score be 98 or more?"
"PRESPARTYFL-24-D","Will the Democratic party win Florida in the presidential election?","Kamala Harris",47,"Which party will win Florida in the 2020 presidential election?"
"KXRTBLACKPHONE2-60","Black Phone 2 Rotten Tomatoes score Above 60?","Above 60",619390,"""Black Phone 2"" Rotten Tomatoes score is less than 70?"
"KXRTBLACKPHONE2-60","Black Phone 2 Rotten Tomatoes score Above 60?","Above 60",619391,"""Black Phone 2"" Rotten Tomatoes score is between 70 and 74?"
"KXRTBLACKPHONE2-60","Black Phone 2 Rotten Tomatoes score Above 60?","Above 60",619392,"""Black Phone 2"" Rotten Tomatoes score is between 75 and 79?"
"KXRTBLACKPHONE2-60","Black Phone 2 Rotten Tomatoes score Above 60?","Above 60",619393,"""Black Phone 2"" Rotten Tomatoes score is between 80 and 84?"
"KXRTBLACKPHONE2-60","Black Phone 2 Rotten Tomatoes score Above 60?","Above 60",619394,"""Black Phone 2"" Rotten Tomatoes score is between 85 and 89?"
"KXRTBLACKPHONE2-60","Black Phone 2 Rotten Tomatoes score Above 60?","Above 60",619395,"""Black Phone 2"" Rotten Tomatoes score is 90 or higher?"
"KXSECAGRO-26-DEC31-TMK","Will Ted McKinney be confirmed as Secretary of Agriculture by Dec 31, 2026?","Ted McKinney",512219,"Will Trump nominate Sid Miller for Agriculture Secretary?"
"KXSECAGRO-26-DEC31-TMK","Will Ted McKinney be confirmed as Secretary of Agriculture by Dec 31, 2026?","Ted McKinney",512220,"Will Trump nominate Kip Tom for Agriculture Secretary?"
"KXSECAGRO-26-DEC31-TMK","Will Ted McKinney be confirmed as Secretary of Agriculture by Dec 31, 2026?","Ted McKinney",512221,"Will Trump nominate Ted McKinney for Agriculture Secretary?"
"KXSECAGRO-26-DEC31-TMK","Will Ted McKinney be confirmed as Secretary of Agriculture by Dec 31, 2026?","Ted McKinney",512222,"Will Trump nominate Robert F. Kennedy, Jr. for Agriculture Secretary?"
"KXSECAGRO-26-DEC31-TMK","Will Ted McKinney be confirmed as Secretary of Agriculture by Dec 31, 2026?","Ted McKinney",512351,"Will Trump nominate Thomas Massie for Agriculture Secretary?"
"KXSECAGRO-26-DEC31-TMK","Will Ted McKinney be confirmed as Secretary of Agriculture by Dec 31, 2026?","Ted McKinney",512352,"Will Trump nominate Sarah Frey for Agriculture Secretary?"
"KXSECAGRO-26-DEC31-TMK","Will Ted McKinney be confirmed as Secretary of Agriculture by Dec 31, 2026?","Ted McKinney",512353,"Will Trump nominate Cindy Hyde-Smith for Agriculture Secretary?"
"KXSECAGRO-26-DEC31-TMK","Will Ted McKinney be confirmed as Secretary of Agriculture by Dec 31, 2026?","Ted McKinney",512354,"Will Trump nominate Charles Herbster for Agriculture Secretary?"
"KXSECAGRO-26-DEC31-TMK","Will Ted McKinney be confirmed as Secretary of Agriculture by Dec 31, 2026?","Ted McKinney",512389,"Will Trump nominate Ray Starling for Agriculture Secretary?"
"KXSECAGRO-26-DEC31-TMK","Will Ted McKinney be confirmed as Secretary of Agriculture by Dec 31, 2026?","Ted McKinney",512390,"Will Trump nominate Kelly Loeffler for Agriculture Secretary?"
"KXSECAGRO-26-DEC31-TMK","Will Ted McKinney be confirmed as Secretary of Agriculture by Dec 31, 2026?","Ted McKinney",512391,"Will Trump nominate Brooke Rollins for Agriculture Secretary?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",510893,"Will Kamala Harris attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",512226,"Will Joe Biden attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",512227,"Will Barack Obama attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",512228,"Will Bill Clinton attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",512229,"Will Hillary Clinton attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",512230,"Will George W. Bush attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",512231,"Will Nancy Pelosi attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",512235,"Will Jimmy Carter attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",512236,"Will Michelle Obama attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",512237,"Will Rudy Giuliani attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",515473,"Will Xi Jinping attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",515489,"Will Mark Zuckerberg attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",515512,"Will Vladimir Putin attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",515513,"Will Volodymyr Zelensky attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",515762,"Will Joe Rogan attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",515763,"Will Elon Musk attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",515764,"Will Javier Milei attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",516951,"Will Caitlyn Jenner attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",516952,"Will Stephen Baldwin attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",516953,"Will Chris Christie attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",517036,"Will Benjamin Netanyahu attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",517694,"Will Alexandria Ocasio-Cortez attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",518371,"Will Jair Bolsonaro attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",518939,"Will Eric Adams attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",518940,"Will Tom Brady attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",518947,"Will Brad Garlinghouse attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",518948,"Will  Giorgia Meloni attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",518949,"Will Sam Altman attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",518950,"Will Nayib Bukele attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",518951,"Will Viktor Orban attend presidential inauguration?"
"KXINAUG-25-EM","Will Elon Musk be at Trump's inauguration?","Elon Musk",519009,"Will Shou Chew attend presidential inauguration?"
"KXRTF1-85","F1 Rotten Tomatoes score Above 85?","Above 85",551873,"Will ""F1"" Rotten Tomatoes score be less than 60?"
"KXRTF1-85","F1 Rotten Tomatoes score Above 85?","Above 85",551874,"Will ""F1"" Rotten Tomatoes score be between 60–69?"
"KXRTF1-85","F1 Rotten Tomatoes score Above 85?","Above 85",551875,"Will ""F1"" Rotten Tomatoes score be between 70–74?"
"KXRTF1-85","F1 Rotten Tomatoes score Above 85?","Above 85",551876,"Will ""F1"" Rotten Tomatoes score be between 75–79?"
"KXRTF1-85","F1 Rotten Tomatoes score Above 85?","Above 85",551877,"Will ""F1"" Rotten Tomatoes score be between 80–89?"
"KXRTF1-85","F1 Rotten Tomatoes score Above 85?","Above 85",551878,"Will ""F1"" Rotten Tomatoes score be 90 or higher?"
"KXRTCONJURING-62","The Conjuring: Last Rites Rotten Tomatoes score Above 62?","Above 62",581746,"""The Conjuring: Last Rites"" Rotten Tomatoes score is less than 50?"
"KXRTCONJURING-62","The Conjuring: Last Rites Rotten Tomatoes score Above 62?","Above 62",581747,"""The Conjuring: Last Rites"" Rotten Tomatoes score is between 50 and 59?"
"KXRTCONJURING-62","The Conjuring: Last Rites Rotten Tomatoes score Above 62?","Above 62",581748,"""The Conjuring: Last Rites"" Rotten Tomatoes score is between 60 and 69?"
"KXRTCONJURING-62","The Conjuring: Last Rites Rotten Tomatoes score Above 62?","Above 62",581749,"""The Conjuring: Last Rites"" Rotten Tomatoes score is between 70 and 79?"
"KXRTCONJURING-62","The Conjuring: Last Rites Rotten Tomatoes score Above 62?","Above 62",581750,"""The Conjuring: Last Rites"" Rotten Tomatoes score is 80 or higher?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564394,"Will J.D. Vance be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564395,"Will Marco Rubio be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564396,"Will Scott Bessent be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564397,"Will Pete Hegseth be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564398,"Will Pam Bondi be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564399,"Will Doug Burgum be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564400,"Will Brooke Rollins be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564401,"Will Howard Lutnick be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564402,"Will Lori Chavez-DeRemer be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564403,"Will Robert F. Kennedy Jr. be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564404,"Will Scott Turner be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564405,"Will Sean Duffy be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564406,"Will Chris Wright be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564407,"Will Linda McMahon be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564408,"Will Doug Collins be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564409,"Will Kristi Noem be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564410,"Will Lee Zeldin be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564411,"Will Susie Wiles be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564412,"Will Tulsi Gabbard be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564413,"Will Russell T. Vought be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564414,"Will John Ratcliffe be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564415,"Will Jamieson Greer be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564416,"Will Mike Waltz be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564417,"Will Stephen Miran be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564418,"Will Kelly Loeffler be the first to leave the Trump Cabinet in 2025?"
"KXCABOUT-29-TG","Will Tulsi Gabbard be the first person to leave the Trump Cabinet?","Tulsi Gabbard",564427,"Will None in 2025 occur?"
"KXCRITICSACTR-25-KSG","Will Karla Sofía Gascón win Best Actress at the Critics Choice Awards?","Karla Sofía Gascón",521840,"Will Cynthia Erivo win Best Actress in the 2025 Critics' Choice Awards?"
"KXCRITICSACTR-25-KSG","Will Karla Sofía Gascón win Best Actress at the Critics Choice Awards?","Karla Sofía Gascón",521841,"Will Karla Sofía Gascón win Best Actress in the 2025 Critics' Choice Awards?"
"KXCRITICSACTR-25-KSG","Will Karla Sofía Gascón win Best Actress at the Critics Choice Awards?","Karla Sofía Gascón",521842,"Will Marianne Jean-Baptiste win Best Actress in the 2025 Critics' Choice Awards?"
